Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
104993,-1.404779674,0.031709627,1.75309145,0.952600974,1.583061685,1.611040873,-0.300640115,0.757001061,1.095070346,-0.64423066,1.408439747,-2.435751228,0.181923706,1.872543679,-0.315193187,-0.958057296,1.198286176,-0.439774063,0.246243627,0.262046754,-0.411695722,-1.008809553,0.084061675,-1.810495955,0.167729277,-0.669856484,0.320191171,0.127145105,46.74,0
139403,-0.989478895,0.798087911,-0.731150483,-1.959470354,1.737118203,3.773665874,-0.991293378,1.944427904,0.059649349,-1.340030472,-0.481539637,0.447821831,-0.093879949,0.615485977,0.644551676,0.400594019,-0.342098298,-0.193662069,-0.273864314,-0.303030228,-0.064512604,-0.571186128,0.113619349,0.668938559,-0.161550316,-0.259281012,-0.337153158,-0.122508282,0.77,0
62102,0.261374783,0.765747122,0.984168327,0.562839008,-0.940606703,-0.158272097,-1.271421772,-2.784199914,-0.492692414,-0.588700726,-0.089245538,0.675710879,0.739090167,0.539328472,1.910374807,-0.084688626,0.300939,-0.248006764,1.39265259,0.881274468,-1.349975427,0.207181815,0.115108983,0.472637722,0.107402044,1.155958705,0.067690047,0.260113131,7.99,0
160030,1.718581923,0.151783866,-3.064230209,0.91836322,0.692079026,-1.85250213,0.86725073,-0.480425428,0.541507858,-1.547889712,0.178122473,-0.436783529,-0.647172181,-2.64393603,0.844591531,0.464805691,2.32687141,1.181682807,-0.551399544,0.147422214,0.023105643,-0.105300881,-0.185268693,-0.360163956,0.293440708,-0.526514797,0.000447691,0.042170669,174.57,0
31089,0.802828085,-1.142930908,0.576487466,-1.362166169,-0.612516193,1.186927289,-0.757870005,0.460954559,1.794254876,-1.440108415,0.685089715,1.502944069,0.747028189,-0.227604874,2.358018348,-1.704070541,1.088220438,-1.811121281,-0.927554715,0.127078856,0.330286704,1.07643327,-0.114874538,-0.846947843,0.142638217,0.22437501,0.09413133,0.035777726,150,0
144022,1.631992963,-0.695016492,-1.70827521,1.960974345,0.211750733,-0.228307281,0.396073953,-0.231889076,-0.593352959,1.119480129,-1.529958466,-0.952958398,-0.757460517,0.361275562,-0.616238935,0.825214725,-0.471478665,-0.505099072,-0.833045415,0.271391182,0.368579774,0.558042029,-0.189117256,0.617983138,-0.129683134,2.557531062,-0.277335921,-0.052910349,239.47,0
32600,-0.331744119,1.391074689,1.350570157,2.880372078,-0.489106094,0.001653701,0.09502195,0.546707328,-1.797789117,0.689233645,1.234233654,0.454736287,-0.097245711,0.837274789,0.50075953,0.381618028,-0.060173128,0.293765542,1.022513581,0.031040147,-0.11524038,-0.601736444,0.322166754,0.475286594,-0.774526622,-0.229244188,-0.051400814,-0.00557266,34.19,0
47208,-1.329953418,0.933837608,1.423165563,0.054616316,0.453702993,-1.029584301,1.220256903,-0.331136785,-0.50445381,-0.400011569,-0.409388442,0.194552163,0.219270815,0.117866548,0.252494878,0.265905619,-0.708275706,-0.673523728,-0.56837717,-0.453884213,-0.432671608,-1.178302776,0.268240547,0.318003361,-0.067238178,-1.024418616,-0.181067451,0.048699569,41.14,0
168008,-0.206835565,0.514492361,-0.392009642,-1.45843016,1.608393146,-0.698925072,1.103969423,-0.156647207,0.101151065,-0.954649732,-1.916198278,-0.45680827,-0.616816175,0.384425413,-0.57919092,-0.031036454,-0.81610781,-0.229672789,-0.113553469,-0.187357836,-0.056808928,-0.202490565,-0.09225444,-0.040675512,-0.450287983,-0.288949112,0.135552318,0.204503391,1,0
62896,1.203945809,0.47408899,-0.003367671,1.040184877,0.041503251,-0.968142266,0.506349474,-0.258718717,-0.646465102,0.192100151,1.624056195,1.299182318,0.491890882,0.652324308,-0.099718348,-0.107730035,-0.524138154,-0.015097595,-0.047086751,-0.094225494,0.080197498,0.262478387,-0.147313663,0.573835497,0.813086624,-0.329469853,-0.009052191,0.005628181,10,0
81009,-1.270534589,0.039318012,2.376689084,-1.102848786,-0.374306019,0.940764031,0.716515074,0.021191474,0.442925482,-0.771785985,0.874425833,1.184004768,0.55614695,-0.949746195,-1.307227748,-0.050108496,-0.350064874,-0.517855442,0.040305502,-0.062702873,-0.17967625,-0.104844216,-0.129064212,-0.218778518,0.113139773,0.842471656,-0.38188015,-0.143710284,131.46,0
67561,-0.808458128,-0.131858917,3.29510122,-1.225899765,-1.703096998,-0.138571106,-0.702297383,0.34451889,0.164483826,-0.320364781,-0.947049241,-0.432482304,-0.573449716,-1.47573393,-1.948578932,0.560319498,0.888754688,-1.411080951,0.265156423,0.138548865,0.171152718,0.855807575,-0.336129971,0.965016115,0.468369651,-0.144132909,0.345059974,0.134395437,4.5,0
161471,2.058489077,-0.157205852,-1.501404402,0.353633852,0.001902416,-1.282071202,0.30694497,-0.440379342,0.491363348,0.120351202,-0.923132497,0.298092266,0.173656736,0.281758101,-0.067402724,-0.357941175,-0.252317626,-0.337784474,-0.074919939,-0.169854645,0.341666287,1.200410326,-0.133271776,0.101453188,0.350444266,1.00830698,-0.096930698,-0.076351132,22.9,0
128348,2.073878484,-0.500705288,-2.220900254,-0.57893806,0.314900015,-0.904706565,0.381716814,-0.401798893,-1.114897228,0.887275143,0.939170842,0.909275855,0.479370073,0.838940331,-0.37891239,-2.146436727,-0.262067399,1.357637927,-0.51675199,-0.505697651,-0.095199635,0.186833157,-0.01583641,0.701346009,0.440554689,-0.47161103,-0.023094826,-0.057537798,60.5,0
41822,1.251271066,0.093196574,0.248859571,0.466898227,-0.168363494,-0.268881224,-0.115862298,0.039740222,0.274896478,-0.070420566,-0.665002806,-0.410461292,-0.934468504,0.499846074,1.464721795,0.217477855,-0.250570889,-0.667067771,-0.280548762,-0.193259521,-0.277731446,-0.829672728,0.120191047,-0.46743596,0.166586274,0.159620016,-0.021836029,0.007723855,1.79,0
139962,2.101693773,-1.682770586,-1.038804207,-1.376470618,-1.508764549,-1.048191173,-0.885692885,-0.302204642,-1.145993014,1.552470406,-1.161755433,-1.136762103,-0.219181731,-0.239413703,-0.135845975,-0.571287232,0.544422998,-0.036766189,-0.139244267,-0.273900497,-0.116707194,-0.072456893,0.137597373,-0.05320185,-0.220146838,-0.168081201,-0.015121268,-0.035082921,119.7,0
126685,2.140295597,-2.045944092,-1.367824418,-2.507372041,0.396247644,4.056664971,-2.39947638,1.092292497,-0.725767118,1.469809961,-0.332310733,-0.620549467,0.507661817,-0.736544493,0.492962894,-0.175520967,0.236808468,0.146881037,-0.469709876,-0.262158683,-0.121926654,0.010858382,0.352016673,0.675231281,-0.523321435,-0.229153444,0.079036116,-0.029146962,54,0
70651,-1.010688437,0.734437058,1.180979508,-0.376349434,-0.39775524,-0.874828649,0.085766543,0.493720077,0.309961731,-0.89595721,-1.315039874,-0.133960313,-1.097629115,0.161651888,-0.876245017,-0.128982217,0.139059397,-0.343709273,-0.144478969,-0.119162033,0.012875888,0.111417611,-0.141580415,0.429827316,-0.116017056,0.504235543,0.197051455,0.093914971,1,0
169829,0.044743079,0.923186984,0.314016247,-0.590576289,0.471882785,-1.113663971,1.0626628,-0.251467528,-0.160657585,-0.432941603,-0.788181038,0.547811296,0.774018965,-0.039532186,-0.487962785,-0.131867272,-0.449049258,-0.845456097,-0.092321155,0.009061825,-0.251404035,-0.507012945,0.060523889,0.06041611,-0.46473098,0.135187172,0.252346948,0.099122399,2.69,0
159195,-0.769385892,0.000600859,0.683716052,-0.96958774,0.340494446,0.345489811,0.444765585,0.041360921,-1.554468605,0.381048843,0.068488354,-0.600430461,-0.810802159,0.526872988,0.335677389,-1.914157503,-0.08876483,2.378576887,0.580117942,-0.328478193,-0.008624516,0.374286748,-0.498243165,0.219190209,0.879798077,0.256886943,-0.077881303,0.095739302,79,0
49266,-1.257060992,0.733086182,2.543187446,2.807926272,0.479874966,0.49170338,-0.248320517,0.24874204,-1.571869788,0.974632795,1.687903025,0.734408021,0.87843056,0.084544915,1.064062444,-0.021039618,-0.052480505,0.327124576,0.521043076,0.062143296,0.302390799,0.900466572,-0.340785504,0.280089545,0.002985408,0.357684123,-0.122737221,0.167712783,10.62,0
134707,-0.72977955,-0.532502245,-0.107020298,-1.824904997,0.243024795,-0.799205074,-0.310915619,0.462940765,-0.509670317,-0.492444877,-2.01569986,-0.419139192,-0.420752334,0.239770455,-0.778072142,-0.846461809,-0.683631174,1.474321044,-2.146476227,-0.641272352,-0.159673119,-0.394602248,0.152597175,0.391393679,-0.544687937,-0.694847456,0.003923739,-0.064378174,29.12,0
37577,0.996112582,-0.466223399,1.262234732,0.855932258,-1.258865565,-0.087297768,-0.682888043,0.229626359,0.754321278,-0.082015426,1.03083972,0.830484034,-0.757383616,-0.045330477,-0.431080805,0.341217706,-0.309622998,0.291828731,0.156010069,-0.005863452,0.005345108,-0.011988258,-0.005578077,0.5685643,0.149523595,0.281602159,-0.003681753,0.029234344,74.99,0
7587,1.120823438,0.252105539,0.740234328,1.272852254,-0.49343408,-0.658505689,-0.122970721,-0.061015872,1.228993153,-0.200976972,2.313608295,-2.094883957,0.406989017,2.219613917,-0.282942897,0.395871201,0.141290751,0.513276139,-0.280243301,-0.198126685,-0.312356388,-0.815221898,0.116952981,0.393805858,0.238779831,-0.698078551,-0.01847837,0.017458545,30.99,0
69668,1.237560033,0.337132144,-0.1041555,0.73883565,0.699655487,0.695569044,0.057137025,0.108778687,-0.40383402,0.134654824,0.543486075,1.186901589,1.328586595,0.271574437,0.414310808,0.416326074,-0.983870246,0.004151758,0.103800043,-0.041958622,-0.171463034,-0.428211814,-0.118556136,-1.34763211,0.583482207,-0.443498392,0.035805988,0.001678142,6.09,0
46228,-1.21083891,0.584748928,1.435904238,0.063132538,0.648337781,0.688532095,1.003851258,0.19165071,-0.470042595,-0.657636105,0.280766227,0.422684682,-0.622279932,0.114583977,-1.239305627,-0.124833047,-0.450312157,-0.115400644,-0.301372173,-0.222829317,-0.056555652,-0.074514364,-0.434767382,-0.658753659,0.716757467,-0.378502607,-0.002014345,-0.003929686,109.7,0
130879,-4.317971755,0.744130726,-3.603812576,0.488878415,3.282946995,4.676216978,-1.069056257,-6.581419656,-0.265758402,-0.164159393,0.214074775,0.051157619,-0.824174434,-0.684218996,0.400023789,-0.217285346,1.26653068,0.19493963,0.424429521,-0.629183548,-1.893439411,0.934216133,1.762624742,0.581974693,0.50865413,-0.309262866,0.926617976,-0.656632858,181.1,0
71219,-0.682548485,0.815786324,1.341924961,-0.605396593,0.819309221,-0.190150956,0.615674148,0.173701805,-0.783021372,-0.82912553,1.340483611,0.764322619,0.317953973,-0.263355532,-0.029664609,0.616072132,-0.369488139,-0.076783238,-0.699307904,-0.058888988,-0.113326331,-0.440223278,-0.044113533,-0.353227194,-0.363113693,-0.056735742,0.073810905,0.121775778,1.98,0
60181,-1.040271334,0.82127049,2.741528273,2.869499393,-0.595897225,1.249146698,-0.178049231,-1.673657388,0.380490544,0.863310498,-0.736768345,-0.366694975,-1.298396083,-0.896705596,-0.801863753,-0.982777176,0.796526217,-0.558996084,-0.005725671,-0.48743649,1.568350719,0.434616414,-0.083779384,0.622419743,-0.45330587,0.229182186,-0.059866435,-0.330076017,77.89,0
157272,-1.251239643,-1.080687782,0.167382038,1.135566024,-1.693057257,1.044042513,0.913895491,0.465986446,-0.261750864,-0.656097164,0.263927916,0.715637903,0.721664071,0.389823313,1.011959539,-0.482100642,0.209377324,1.485878133,2.927855001,1.365735601,0.69603767,1.165376628,1.006065265,-0.459920415,-0.615975293,0.483707718,-0.012743268,0.105210144,500,0
140818,0.065046995,0.577616858,0.6532288,-0.86878311,0.150236136,-0.187717084,0.568939742,-0.089304985,0.073319383,-0.544268407,-0.781057076,0.474335608,1.343818574,-0.329118845,0.594602527,0.738435879,-1.003177864,-0.259633996,-0.376119229,-0.051457911,-0.121006066,-0.415626965,0.226207823,0.583604844,-0.818361445,0.126168719,-0.118280631,0.007536965,49.99,0
53918,-2.539900545,-0.437603771,-0.013788062,1.951896008,-0.009076062,-1.089890233,0.077238216,0.504958294,-0.85811218,-0.529547899,-0.923859832,0.585050267,0.565183975,0.803667174,0.317815219,-0.499499801,0.54030064,-0.120348071,0.979853712,-0.238430934,0.150579581,0.275688417,-0.637495024,0.508897899,-0.164309781,-0.224061352,0.20768441,-0.527115918,196,0
162984,-0.304971468,1.276136754,-0.261566215,-0.708840187,0.684548354,-0.142079931,-0.097981417,-2.84623063,-0.511370716,-1.125599865,-1.544736896,0.622712725,0.85693858,0.321579637,-0.541994329,0.25521533,-0.594722003,-0.566855279,0.061241493,0.532534028,-1.505595708,-0.210998835,0.176489019,-0.714409958,-0.492159056,0.147199541,-0.026938588,0.066813078,1.98,0
108171,2.045897393,-0.099068228,-0.601869981,0.25245208,0.098293919,0.088179784,-0.503299307,-0.121077364,2.443445815,-0.646554373,-0.230542728,-1.574801383,3.227899339,1.182380307,0.279806397,0.375967163,-0.297848895,0.402229583,-0.068053145,-0.127835575,-0.302542835,-0.476653153,0.283547306,-0.052249879,-0.229589555,-0.958057294,0.033606639,-0.029200488,11.27,0
4547,-1.452636613,1.010229923,1.135085857,0.26144808,0.531551579,-0.627439696,0.493409087,-0.189889278,1.238347236,-0.257949223,1.146286781,-2.118832177,2.484266974,0.678687493,0.425589686,0.021100648,0.92124453,-0.447914372,-0.606479808,-0.152377258,-0.477287239,-0.665791577,0.428584481,-0.020178695,-0.09816173,0.054618703,0.061705558,0.137407148,3.99,0
127039,2.02159585,0.064954638,-1.92217837,1.084683384,0.816658023,-0.213791082,0.386758335,-0.076758278,0.155392038,0.458520274,0.13790521,0.142689826,-1.576451975,0.954645154,-1.001880479,-0.340700507,-0.467110631,0.159017786,0.232425826,-0.331120916,0.05546927,0.25039512,-0.010762988,0.259372123,0.453695023,-0.512777613,-0.032651288,-0.071838153,8.99,0
50049,1.13669046,-0.775678989,0.713118803,-0.654121033,-1.260786762,-0.69737913,-0.541589034,-0.124737134,-1.159504246,0.690000921,1.895326672,0.870473229,1.368598095,-0.24068371,0.068409268,1.408172647,-0.074268218,-1.129797767,0.693026942,0.373953764,0.134691003,0.061096268,0.004687959,0.559729607,0.188328583,-0.456604588,0.002262693,0.037391915,115.38,0
153144,-0.152975298,0.903432793,-0.30976825,1.049328134,-0.074148951,-0.531531299,0.195916191,0.237246888,-0.712819944,0.211747355,0.944849618,0.590232089,-0.055492574,1.11955968,1.223275195,-1.048641557,0.407842445,0.937309305,2.588124148,0.025018338,0.552310601,1.63674698,0.021090158,0.084082955,-1.058001883,0.135901892,0.071398079,0.179529189,23.59,0
172611,1.998269645,0.203964288,-1.699000721,1.196172925,0.700641076,-0.618342579,0.589135381,-0.292459725,-0.141159024,0.40437648,0.551023372,1.273931409,0.404813147,0.573873985,-1.270546111,-0.479009413,-0.536291038,-0.142030166,0.183147368,-0.223888988,0.091518671,0.480067939,-0.068288633,-0.370665883,0.493164676,-0.489502685,-0.015455812,-0.07303675,14.36,0
159329,2.047714595,-1.083592645,-1.660832298,-1.106698867,-0.304222339,-0.428139837,-0.444920273,-0.141784952,-0.666056539,1.014404063,0.62058356,-0.388139459,-0.320962427,0.28760512,-0.197378187,1.288840981,-0.247319599,-0.52117154,0.819583684,0.162515768,0.514548629,1.212830689,-0.106466221,0.401328495,0.17828334,0.037723562,-0.064881647,-0.057461592,100.7,0
43625,-0.589751424,0.737919973,0.335691356,-1.427887696,0.318451657,-0.490318765,0.331457732,0.364184248,-0.210958154,-1.059542572,-1.908496286,-0.430352575,0.098531775,0.34274602,0.469691531,1.042368141,-0.961451705,0.087970109,-0.160612695,-0.154895888,-0.059292258,-0.42612467,-0.157839207,-0.968716006,-0.065790206,0.836876056,-0.18872766,-0.066153074,17.84,0
138575,-0.538526634,0.915197848,0.490518854,-0.801923947,0.995046359,-0.912357991,1.704141152,-1.001781214,0.750820119,0.824281052,-0.726878433,-0.024154136,0.094452243,-0.72061785,-0.559010807,-0.64806965,-0.63764492,-0.965666949,-0.0079323,0.149569275,-0.328542527,-0.142392708,-0.150778928,-0.055432916,-0.908055733,0.045149574,-0.319397985,-0.377733682,29.64,0
83383,-0.268015693,0.870890082,1.301517578,0.498130251,0.046038982,-0.982389424,0.509784976,-0.064257055,-0.426282146,-0.46972348,-0.399624274,-0.692164872,-0.910198504,-0.094732524,1.316732763,0.154162139,0.302121613,0.10793416,0.613267632,0.008190216,-0.162374242,-0.549275933,0.082252914,0.319036231,-0.766990875,0.091451176,0.126700445,0.174444449,1.98,0
11308,-0.587909629,1.597549777,1.506871881,1.931826881,0.25539594,0.176665522,0.105665005,0.428292252,-0.023590482,-0.372266788,-0.544707325,-2.786529575,2.216844031,1.692182847,-0.277266535,1.147776548,-0.125003991,0.375937055,-0.754552995,-0.202469674,-0.300250157,-0.840779892,-0.04157841,-0.573062112,-0.136691354,-0.283463289,-0.117923679,-0.038322375,1,0
121743,0.147075344,1.014554228,-0.449912511,-0.56351074,0.967826147,-0.790255757,0.950015803,-0.094782055,-0.017863997,-0.827639963,-0.812855535,-0.2254983,-0.110471299,-0.996220508,-0.215823988,0.369615213,0.334187217,-0.163333553,-0.185800244,0.014202317,-0.350221783,-0.86700861,0.082828638,0.469279885,-0.410822294,0.119544517,0.221317298,0.083126165,1.78,0
71573,-0.479176196,0.876388531,1.706825223,1.198437062,0.311510026,0.394883114,0.45114745,0.245665938,-0.685929456,-0.167008636,1.018832052,0.623636446,-0.604790933,0.314679351,-0.40210957,-1.004424267,0.426229405,-0.134777065,1.083931615,-0.003357827,0.035229107,0.283487367,-0.252794297,0.03743985,0.079215225,-0.207194774,0.144522518,0.100290189,1,0
25537,-0.272716342,1.135272085,0.898884495,-0.169199829,0.543807302,-0.424175254,0.711378215,-0.033301858,-0.388710249,-0.520354892,-1.009935534,-0.184551065,0.689650826,-0.56747683,0.920617876,0.645949814,-0.366741859,0.127782743,0.271957386,0.168715588,-0.32344176,-0.834901199,-0.142237371,-0.626067055,-0.018057113,0.130704005,0.247382369,0.089289568,1.78,0
148720,-0.611761447,0.741089328,1.544269245,-0.564211301,-0.029502851,0.04329655,0.277244689,0.158449015,0.285568248,-0.481804155,0.295229752,0.118877469,-1.017129636,0.211133506,0.015775565,0.270144358,-0.731209593,0.733841784,0.79197872,-0.142673925,-0.067255181,-0.291100915,-0.134159502,-0.399397681,-0.376369501,-0.552776935,-0.120090238,0.127276607,6.45,0
71026,-0.31044864,1.169625488,1.081406982,-0.069523889,0.356325529,-0.647453614,0.778251049,-0.091466103,-0.496107297,-0.541414374,-0.538727217,0.219704802,1.110280887,-0.63965878,0.834930366,0.498015739,-0.238427366,-0.071690319,0.104083462,0.199065156,-0.285964929,-0.714914611,-0.08083999,-0.180195065,-0.056609802,0.102032261,0.249157512,0.095115978,7.99,0
54988,-3.513583795,2.783738206,-1.316219045,-1.420950771,-2.010569537,-0.508713183,-1.874682444,2.858444937,-0.238381709,-0.522171275,0.295826334,1.393217527,-0.173017656,1.804723383,-0.016065179,1.314548221,0.212716342,-0.002332061,-0.85240902,-0.190293028,0.096530052,-0.298072268,0.298276347,-0.299798443,-0.000530786,0.774779165,-0.27884617,-0.098213607,7.61,0
156227,2.023770856,0.12087795,-1.774525969,0.580101692,0.381860121,-0.685524709,0.028235762,-0.156526928,0.484497323,-0.520968688,0.895258288,1.045103537,0.52421062,-1.669644162,-1.176490488,0.388985167,0.807963449,0.708208941,0.310395694,-0.122159327,-0.000150324,0.330179922,-0.028545712,-0.455458496,0.138060043,0.641369347,-0.039573893,-0.043342863,1,0
130764,-0.462575808,1.356151954,1.734352622,4.598223878,-0.331014506,0.857330435,-0.374878034,0.659883757,-1.647596165,1.125176302,-1.435339823,-0.563363033,0.241267183,0.171320296,0.667884986,0.137487542,0.299862999,0.506068641,0.921281887,0.120364436,0.341990433,0.966959786,-0.044665488,-0.001812333,-0.709365627,0.440526309,0.122871291,0.119404774,22.72,0
141521,-0.870848444,0.781399073,0.938845288,-0.613967432,0.8517981,-0.416533115,0.865003136,-0.24203447,-0.123878542,0.254505607,0.629590253,0.041607614,-0.943253066,0.174850409,-0.377325458,-0.137872644,-0.51162637,-0.125538634,0.922424644,0.030155714,-0.354554035,-0.880817672,-0.357138281,-0.410799783,0.491950365,0.369210298,-0.443791742,-0.208213712,0.89,0
122113,1.868690111,-0.233402985,-2.30297712,0.457338888,0.599423463,-0.738850784,0.457412517,-0.256027177,0.479187009,-0.42616218,-0.917529934,-0.412153896,-0.684327987,-0.669226786,0.275373532,0.258907002,0.597837571,-0.104194431,0.038219357,0.045547235,-0.191300898,-0.728354127,0.087074282,0.178137381,-0.083008493,0.352718778,-0.100897195,-0.020457436,124.5,0
119931,1.982001507,-0.166626023,-1.243270088,0.442693304,-0.094836081,-1.136986645,0.214966672,-0.374261621,0.685503069,-0.056992514,-0.683301007,0.588833384,0.489761421,0.280463726,0.512367345,-0.372315406,-0.399124539,-0.137280309,-0.298683454,-0.14979561,0.343520061,1.159257883,-0.083116068,0.055308715,0.317416093,-0.022651658,-0.013014107,-0.051944875,39.5,0
90143,-0.091127535,1.082427079,0.578635029,-0.305013212,0.269326944,-1.300901123,0.946579191,-0.366438848,1.243433333,-0.680593055,0.444989014,-2.109675482,1.807395727,1.490856709,-1.189949536,-0.268686734,0.457135249,-0.648862629,-0.445269186,-0.096924386,-0.363028771,-0.661991333,0.131809478,0.39761377,-0.574066685,0.05968681,0.086805503,0.092919728,4.49,0
139669,1.981079783,-0.68694611,-0.847329505,-0.518989485,-0.311166044,0.018742886,-0.57325522,0.077085102,0.946832111,0.072544216,0.003391422,0.649871262,0.092661146,0.076693817,-0.034106475,0.970886092,-1.052909602,0.222769366,0.843987202,-0.034787092,-0.281859796,-0.850702489,0.288396857,-1.077166765,-0.688957703,0.895701003,-0.101070265,-0.066979123,51.85,0
47730,-0.953705468,0.9981441,1.485310221,1.391001917,0.11195447,-0.174235422,0.528604888,-0.110822035,-0.133504199,0.164815085,-0.316983455,0.227528222,-0.251439693,-0.066967919,0.238361402,-1.346530994,0.72267758,-0.806948077,0.658974809,-0.138135329,0.081992504,0.345154894,-0.054945361,0.412813478,-0.226613167,-0.310397017,-0.39207015,0.253377821,5,0
133474,2.160240043,-0.445019067,-2.866697067,-0.45971137,0.741411169,-1.179729797,0.834423717,-0.738777486,-1.106302356,0.810819361,-1.729585854,0.269146096,1.488465124,0.455451768,-0.329718688,-2.290711379,-0.286304453,1.019335702,-0.31187645,-0.400437558,-0.072655983,0.366008362,-0.35493579,-0.928943434,0.867056656,0.173382054,-0.059841366,-0.073788731,87.94,0
44649,1.220229352,-0.213707123,0.433638444,-0.294739359,-0.486547493,-0.068729049,-0.474105336,0.206467363,0.32788931,-0.053702622,1.204533177,0.279285023,-1.063217716,0.562983282,0.95293564,0.45950152,-0.390129736,-0.124845481,0.091174437,-0.149490935,-0.089653552,-0.300380173,0.087821993,-0.276947958,0.019854734,0.9408531,-0.065930588,-0.009986543,1.84,0
103963,2.035557273,0.089603677,-1.299489939,0.573710995,0.079339168,-1.460484987,0.339038749,-0.485598284,1.832849969,-0.361416721,0.238139463,-2.531378152,0.877552288,2.212823552,-0.001255236,-0.239684845,0.333139028,-0.167632583,-0.196982001,-0.297656168,-0.281726639,-0.560979349,0.229239048,-0.060164714,-0.061213195,-0.53298532,-0.064941524,-0.058947589,24.99,0
93357,1.94708027,-0.297569075,-1.964661904,0.720051124,2.37932795,4.115550589,-0.771101283,0.919156274,2.255471222,-0.356526993,0.244180674,-1.780714548,1.135346442,1.398692463,-2.069640812,-0.943880442,0.81500304,-0.744011703,-0.030675123,-0.279618178,-0.492070575,-0.886990401,0.287050658,0.606453197,0.071604157,-0.836756112,0.031599209,-0.056589766,6,0
120407,-0.737857518,0.876932701,0.7663,-0.774922651,0.656468968,-0.751664094,1.621983266,-0.193787938,-0.982038385,-0.776765345,0.660730751,0.313414595,-0.828211985,0.605129882,-1.384434408,-0.402451312,-0.278124773,-0.147816766,0.428078667,0.004790291,0.049809217,0.070519171,-0.44181254,0.124110769,0.942913788,0.657153098,-0.097099055,0.017280099,59.95,0
68500,0.990346211,-0.202470129,0.729481078,1.44768009,-0.797008057,-0.330196061,-0.170266996,0.144133009,0.420496409,0.07342928,0.852394207,0.305163138,-1.95714174,0.513827012,-0.70723878,0.002090462,-0.161169598,0.105774227,0.197097305,-0.116706039,-0.181742227,-0.639866445,0.013898968,0.466877697,0.345150126,-0.560675307,0.009711139,0.02888575,79.99,0
127800,0.223542029,-0.648073071,0.248067767,-2.992686905,-0.410741952,-0.646935473,-0.201692069,-0.034352307,-1.94440531,0.981696926,-0.171937846,-1.022111596,-0.711824094,-0.125975193,-1.705229688,-0.093745134,-0.177975143,0.687723135,-0.445747489,-0.530450076,0.015431364,0.426733998,0.056310009,-0.457829038,-1.149432072,-0.44783404,0.25060247,0.241247776,10,0
69723,1.493966997,-1.067729138,0.04738464,-1.552076364,-0.958217119,-0.068787932,-0.959631646,-0.078563229,-1.830982658,1.380965093,-0.963843966,-0.939471657,0.870659666,-0.372506754,0.855922309,-0.458394816,0.469685618,-0.243182673,-0.295781472,-0.274273766,-0.225997264,-0.254129961,-0.061402021,-0.781919104,0.426584161,-0.127570936,0.042912036,0.01330701,35.11,0
160264,1.085978523,-0.764623494,-1.27085587,4.095802825,-0.016648195,-0.361570741,0.939991303,-0.357248696,-1.196997094,1.338896341,-1.074717712,-0.311782721,0.197643176,0.501771409,-0.270922524,0.958126984,-0.908619408,-0.145627909,-1.889059443,0.623092909,0.500591085,0.443586003,-0.33159881,0.060513708,-0.036613538,0.081795207,-0.129999329,0.026075472,451.35,0
115812,-0.127400429,-0.325966727,-0.295266407,-3.18538815,-0.398493708,-1.362753214,0.821940113,-0.57519496,-2.036706346,0.812804681,-1.247084022,-0.760899002,0.677175496,-0.485659129,-1.814267577,-0.509475329,0.000172396,-0.572046186,-1.312776398,-0.708706702,-0.138797236,0.108054826,0.239771504,0.02141045,-1.034432317,-0.668339367,0.04122287,0.209495376,75.9,0
123839,-0.75962157,-0.418439449,1.177816989,-1.99521814,0.510286984,-0.196567325,-0.37462578,0.006648569,-0.818235744,0.00075573,-1.250468741,-0.572282421,1.091922193,-0.822362453,-0.157467175,1.184609959,-0.126746853,-1.024889362,0.486057043,0.041899416,0.345949556,1.029680012,-0.426006333,0.348609533,0.054404153,-0.098939168,0.082855246,0.095838507,19.95,0
73605,1.150724306,-1.276855268,1.659570115,-0.236294689,-1.772751412,1.052900351,-1.71511462,0.51644145,0.562592251,0.305699782,0.654935306,0.906045891,0.102133889,-1.347397283,-2.315740372,0.256203668,1.070645508,-1.466290103,1.063619209,0.083647179,0.191395047,0.916198697,-0.109824765,0.11438143,0.402664247,-0.037621888,0.099040558,0.019256107,37.5,0
51197,-0.882801314,1.017079217,0.928626819,-0.592067535,0.171169826,0.115228865,0.60034376,0.246919132,-0.099706582,-0.469397838,-0.049444945,0.60409579,-0.207365559,0.006196239,-1.557084554,0.349818895,-0.751393137,0.158795903,0.219846936,-0.226856797,-0.097743696,-0.234832511,-0.183718163,-0.482276593,-0.258431523,0.024829977,-0.45573988,-0.174630352,29.68,0
124747,-1.024052357,0.444628629,-0.334933315,-0.59104244,1.512430592,-1.000107412,1.568898195,-1.071445829,1.13242178,1.371206476,-1.160827482,-0.482827884,0.193710786,-0.566473787,0.719033111,-0.499088152,-1.120995347,0.219653634,0.362919627,-0.060783074,-0.021990758,1.347986291,0.22264613,-0.612861574,-0.541232222,-0.253396011,0.013701649,-0.260708139,1.79,0
